ID,Resistance(mO),Voltage,Temperature(?),DateTime,Resistance2,Voltage2,Temperature2,DateTime2
2858,5.75,3.282,0,07-12-2022 15:37,5.74,3.28,0,19-12-2022 12:23
2859,5.67,3.281,0,07-12-2022 15:37,5.77,3.278,0,19-12-2022 12:23
2860,5.75,3.281,0,07-12-2022 15:37,5.89,3.278,0,19-12-2022 12:24
2861,5.81,3.281,0,07-12-2022 15:38,5.88,3.28,0,19-12-2022 12:24
2862,5.74,3.276,0,07-12-2022 15:38,5.92,3.279,0,19-12-2022 12:24
2863,5.67,3.275,0,07-12-2022 15:38,5.67,3.276,0,19-12-2022 12:24
2864,5.81,3.271,0,07-12-2022 15:38,5.93,3.269,0,19-12-2022 12:24
2865,5.69,3.262,0,07-12-2022 15:38,5.81,3.265,0,19-12-2022 12:24
2866,5.97,3.279,0,07-12-2022 15:38,5.87,3.277,0,19-12-2022 12:25
2867,5.78,3.282,0,07-12-2022 15:38,5.97,3.279,0,19-12-2022 12:25
2868,5.69,3.281,0,07-12-2022 15:39,5.7,3.281,0,19-12-2022 12:25
2869,5.71,3.281,0,07-12-2022 15:39,5.69,3.282,0,19-12-2022 12:25
2870,5.69,3.28,0,07-12-2022 15:39,5.82,3.281,0,19-12-2022 12:25
2871,5.69,3.28,0,07-12-2022 15:39,5.8,3.278,0,19-12-2022 12:25
2872,5.86,3.281,0,07-12-2022 15:39,5.79,3.278,0,19-12-2022 12:25
2873,5.66,3.279,0,07-12-2022 15:39,5.67,3.277,0,19-12-2022 12:26
2874,5.83,3.266,0,07-12-2022 15:39,5.81,3.269,0,19-12-2022 12:26
2875,5.69,3.281,0,07-12-2022 15:39,5.81,3.279,0,19-12-2022 12:26
2876,5.76,3.282,0,07-12-2022 15:40,5.76,3.28,0,19-12-2022 12:26
2877,5.83,3.277,0,07-12-2022 15:40,5.76,3.282,0,19-12-2022 12:26
2878,5.6,3.281,0,07-12-2022 15:40,5.62,3.279,0,19-12-2022 12:26
2879,5.65,3.28,0,07-12-2022 15:40,5.66,3.281,0,19-12-2022 12:26
2880,5.74,3.282,0,07-12-2022 15:40,5.81,3.28,0,19-12-2022 12:26
2881,5.85,3.277,0,07-12-2022 15:40,5.86,3.279,0,19-12-2022 12:27
2882,5.72,3.283,0,07-12-2022 15:40,5.89,3.278,0,19-12-2022 12:27
2883,5.78,3.281,0,07-12-2022 15:41,5.8,3.28,0,19-12-2022 12:27
2884,5.9,3.281,0,07-12-2022 15:41,5.77,3.279,0,19-12-2022 12:27
2885,5.65,3.281,0,07-12-2022 15:41,5.77,3.279,0,19-12-2022 12:27
2886,5.73,3.278,0,07-12-2022 15:41,5.91,3.281,0,19-12-2022 12:28
2887,5.73,3.282,0,07-12-2022 15:41,5.93,3.28,0,19-12-2022 12:28
2888,5.8,3.282,0,07-12-2022 15:41,5.95,3.279,0,19-12-2022 12:28
2889,5.81,3.282,0,07-12-2022 15:41,5.84,3.279,0,19-12-2022 12:28
2890,5.7,3.281,0,07-12-2022 15:42,5.69,3.277,0,19-12-2022 12:28
2891,5.65,3.281,0,07-12-2022 15:42,5.7,3.28,0,19-12-2022 12:28
2892,5.99,3.282,0,07-12-2022 15:42,5.96,3.278,0,19-12-2022 12:28
2893,5.84,3.281,0,07-12-2022 15:42,5.91,3.277,0,19-12-2022 12:28
2894,5.82,3.278,0,07-12-2022 15:42,5.75,3.277,0,19-12-2022 12:29
2895,5.73,3.282,0,07-12-2022 15:42,5.78,3.278,0,19-12-2022 12:29
2896,5.71,3.281,0,07-12-2022 15:42,5.83,3.279,0,19-12-2022 12:29
2897,5.79,3.281,0,07-12-2022 15:42,5.83,3.277,0,19-12-2022 12:29
2898,5.71,3.282,0,07-12-2022 15:42,5.65,3.282,0,19-12-2022 12:29
2899,5.81,3.28,0,07-12-2022 15:43,5.67,3.281,0,19-12-2022 12:29
2900,5.73,3.28,0,07-12-2022 15:43,5.89,3.279,0,19-12-2022 12:30
2901,5.81,3.276,0,07-12-2022 15:51,5.82,3.279,0,19-12-2022 12:30
2902,5.75,3.279,0,07-12-2022 15:51,5.81,3.278,0,19-12-2022 12:43
2903,5.81,3.281,0,07-12-2022 15:51,5.88,3.281,0,19-12-2022 12:43
2904,5.8,3.278,0,07-12-2022 15:51,5.93,3.281,0,19-12-2022 12:43
2905,5.6,3.274,0,07-12-2022 15:51,5.77,3.279,0,19-12-2022 12:43
2906,5.82,3.28,0,07-12-2022 15:51,5.81,3.279,0,19-12-2022 12:43
2907,5.95,3.278,0,07-12-2022 15:51,5.89,3.281,0,19-12-2022 12:43
2908,5.77,3.276,0,07-12-2022 15:52,5.73,3.279,0,19-12-2022 12:43
2909,5.74,3.281,0,07-12-2022 15:52,5.8,3.281,0,19-12-2022 12:44
2910,5.71,3.281,0,07-12-2022 15:52,5.82,3.281,0,19-12-2022 12:44
2911,5.8,3.281,0,07-12-2022 15:52,5.87,3.279,0,19-12-2022 12:44
2912,5.86,3.281,0,07-12-2022 15:52,6,3.281,0,19-12-2022 12:44
2913,5.9,3.27,0,07-12-2022 15:53,5.86,3.272,0,19-12-2022 12:44
2914,5.82,3.282,0,07-12-2022 15:53,5.83,3.281,0,19-12-2022 12:44
2915,5.7,3.281,0,07-12-2022 15:53,5.86,3.281,0,19-12-2022 12:44
2916,5.81,3.281,0,07-12-2022 15:53,5.69,3.281,0,19-12-2022 12:45
2917,5.69,3.283,0,07-12-2022 15:53,5.89,3.28,0,19-12-2022 12:45
2918,5.73,3.279,0,07-12-2022 15:53,5.66,3.278,0,19-12-2022 12:45
2919,5.73,3.286,0,07-12-2022 15:53,5.82,3.288,0,19-12-2022 12:45
2920,5.79,3.278,0,07-12-2022 15:53,5.83,3.28,0,19-12-2022 12:45
2921,5.84,3.279,0,07-12-2022 15:54,5.91,3.281,0,19-12-2022 12:45
2922,5.84,3.274,0,07-12-2022 15:54,5.92,3.279,0,19-12-2022 12:46
2923,5.76,3.272,0,07-12-2022 15:54,5.92,3.274,0,19-12-2022 12:46
2924,5.79,3.28,0,07-12-2022 15:54,5.85,3.279,0,19-12-2022 12:46
2925,5.87,3.275,0,07-12-2022 15:54,5.88,3.277,0,19-12-2022 12:46
2926,5.8,3.271,0,07-12-2022 15:54,6,3.269,0,19-12-2022 12:46
2927,5.81,3.279,0,07-12-2022 15:55,5.83,3.28,0,19-12-2022 12:46
2928,5.81,3.282,0,07-12-2022 15:55,5.83,3.281,0,19-12-2022 12:46
2929,5.73,3.28,0,07-12-2022 15:55,5.91,3.278,0,19-12-2022 12:47
2930,5.85,3.283,0,07-12-2022 15:55,5.8,3.282,0,19-12-2022 12:47
2931,5.65,3.281,0,07-12-2022 15:55,5.69,3.279,0,19-12-2022 12:47
2932,5.91,3.273,0,07-12-2022 15:55,5.74,3.27,0,19-12-2022 12:47
2933,5.85,3.281,0,07-12-2022 15:55,5.8,3.279,0,19-12-2022 12:47
2934,5.78,3.277,0,07-12-2022 15:55,5.88,3.28,0,19-12-2022 12:47
2935,5.71,3.281,0,07-12-2022 15:56,5.72,3.279,0,19-12-2022 12:47
2936,5.77,3.28,0,07-12-2022 15:56,5.85,3.279,0,19-12-2022 12:48
2937,5.83,3.282,0,07-12-2022 15:56,5.85,3.277,0,19-12-2022 12:48
2938,5.93,3.28,0,07-12-2022 15:56,5.79,3.279,0,19-12-2022 12:48
2939,5.77,3.28,0,07-12-2022 15:56,5.78,3.277,0,19-12-2022 12:48
2940,5.8,3.28,0,07-12-2022 15:56,5.8,3.277,0,19-12-2022 12:48
2941,5.9,3.281,0,07-12-2022 15:56,5.81,3.279,0,19-12-2022 12:48
2942,5.91,3.293,0,07-12-2022 15:57,5.75,3.29,0,19-12-2022 13:54
2943,5.77,3.281,0,07-12-2022 15:57,5.79,3.28,0,19-12-2022 13:54
2944,5.78,3.277,0,07-12-2022 15:57,5.84,3.275,0,19-12-2022 13:54
2945,5.77,3.28,0,07-12-2022 15:57,5.79,3.277,0,19-12-2022 13:54
2946,5.63,3.281,0,07-12-2022 15:57,5.75,3.28,0,19-12-2022 13:54
2947,5.61,3.276,0,07-12-2022 15:57,5.8,3.277,0,19-12-2022 13:54
2948,5.8,3.28,0,07-12-2022 15:57,5.74,3.277,0,19-12-2022 13:55
2949,5.86,3.273,0,07-12-2022 15:57,5.67,3.278,0,19-12-2022 13:55
2950,5.76,3.282,0,07-12-2022 15:58,5.72,3.286,0,19-12-2022 13:55
2951,5.9,3.277,0,07-12-2022 15:58,5.9,3.28,0,19-12-2022 13:55
2952,5.8,3.275,0,07-12-2022 15:58,5.77,3.279,0,19-12-2022 13:56
2953,5.78,3.28,0,07-12-2022 15:58,5.74,3.28,0,19-12-2022 13:56
2954,5.94,3.278,0,07-12-2022 15:58,5.93,3.281,0,19-12-2022 13:56
2955,5.61,3.281,0,07-12-2022 15:58,5.73,3.28,0,19-12-2022 13:56
2956,5.72,3.261,0,07-12-2022 15:58,5.77,3.265,0,19-12-2022 13:56
2957,5.93,3.282,0,07-12-2022 15:58,5.88,3.28,0,19-12-2022 13:57
2958,5.73,3.276,0,07-12-2022 15:59,5.79,3.28,0,19-12-2022 13:57
2959,5.77,3.273,0,07-12-2022 15:59,5.85,3.27,0,19-12-2022 13:57
2960,5.74,3.281,0,07-12-2022 15:59,5.91,3.282,0,19-12-2022 13:57
2961,5.79,3.278,0,07-12-2022 15:59,5.84,3.282,0,19-12-2022 13:57
2962,5.84,3.28,0,07-12-2022 15:59,5.74,3.28,0,19-12-2022 13:58
2963,5.9,3.28,0,07-12-2022 15:59,5.76,3.278,0,19-12-2022 13:58
2964,5.8,3.282,0,07-12-2022 16:00,5.86,3.28,0,19-12-2022 13:58
2965,5.72,3.28,0,07-12-2022 16:00,5.8,3.278,0,19-12-2022 13:58
2966,5.81,3.28,0,07-12-2022 16:00,5.78,3.282,0,19-12-2022 13:58
2967,5.76,3.28,0,07-12-2022 16:00,5.72,3.279,0,19-12-2022 13:58
2968,5.91,3.281,0,07-12-2022 16:00,5.77,3.277,0,19-12-2022 13:59
2969,5.82,3.278,0,07-12-2022 16:00,5.71,3.277,0,19-12-2022 13:59
2970,5.78,3.273,0,07-12-2022 16:00,5.73,3.277,0,19-12-2022 13:59
2971,5.71,3.275,0,07-12-2022 16:01,5.72,3.27,0,19-12-2022 13:59
2972,5.98,3.28,0,07-12-2022 16:01,5.87,3.275,0,19-12-2022 13:59
2973,5.76,3.282,0,07-12-2022 16:01,5.93,3.281,0,19-12-2022 13:59
2974,5.89,3.275,0,07-12-2022 16:01,5.88,3.28,0,19-12-2022 13:59
2975,5.77,3.281,0,07-12-2022 16:01,5.82,3.28,0,19-12-2022 14:00
2976,5.88,3.281,0,07-12-2022 16:01,5.77,3.277,0,19-12-2022 14:00
2977,5.93,3.272,0,07-12-2022 16:01,5.79,3.269,0,19-12-2022 14:00
2978,5.59,3.282,0,07-12-2022 16:01,5.77,3.28,0,19-12-2022 14:00
2979,5.78,3.275,0,07-12-2022 16:02,5.71,3.28,0,19-12-2022 14:00
2980,5.72,3.281,0,07-12-2022 16:02,5.7,3.28,0,19-12-2022 14:00
2981,5.75,3.281,0,07-12-2022 16:02,5.84,3.28,0,19-12-2022 14:01
2982,5.82,3.277,0,07-12-2022 16:02,5.98,3.282,0,19-12-2022 14:01
2983,5.92,3.278,0,07-12-2022 16:02,5.78,3.282,0,19-12-2022 14:01
2984,5.84,3.281,0,07-12-2022 16:02,5.91,3.279,0,19-12-2022 14:01
2985,5.73,3.279,0,07-12-2022 16:02,5.66,3.279,0,19-12-2022 14:01
2986,5.71,3.269,0,07-12-2022 16:03,5.82,3.267,0,19-12-2022 14:01
2987,5.86,3.281,0,07-12-2022 16:03,5.97,3.279,0,19-12-2022 14:02
2988,5.69,3.281,0,07-12-2022 16:03,5.84,3.28,0,19-12-2022 14:03
2989,5.82,3.281,0,07-12-2022 16:03,5.72,3.277,0,19-12-2022 14:03
2990,5.96,3.269,0,07-12-2022 16:03,5.85,3.27,0,19-12-2022 14:03
2991,5.8,3.278,0,07-12-2022 16:03,5.74,3.282,0,19-12-2022 14:04
2992,5.76,3.276,0,07-12-2022 16:03,5.83,3.279,0,19-12-2022 14:05
2993,5.72,3.281,0,07-12-2022 16:03,5.8,3.279,0,19-12-2022 14:05
2994,5.83,3.281,0,07-12-2022 16:04,5.71,3.282,0,19-12-2022 14:05
2995,5.77,3.274,0,07-12-2022 16:04,5.87,3.2782,0,19-12-2022 14:05
2996,5.67,3.275,0,07-12-2022 16:04,5.7,3.279,0,19-12-2022 14:05
2997,5.98,3.27,0,07-12-2022 16:04,5.9,3.272,0,19-12-2022 14:05
2998,5.82,3.281,0,07-12-2022 16:04,5.92,3.28,0,19-12-2022 14:05
2999,5.65,3.28,0,07-12-2022 16:04,5.7,3.28,0,19-12-2022 14:06
3000,5.69,3.277,0,07-12-2022 16:04,5.79,3.28,0,19-12-2022 14:06
3001,5.86,3.281,0,07-12-2022 16:09,5.74,3.28,0,19-12-2022 14:06
3002,5.83,3.279,0,07-12-2022 16:09,5.83,3.281,0,19-12-2022 14:11
3003,5.62,3.282,0,07-12-2022 16:09,5.68,3.278,0,19-12-2022 14:11
3004,5.78,3.279,0,07-12-2022 16:09,5.58,3.281,0,19-12-2022 14:11
3005,5.66,3.281,0,07-12-2022 16:09,5.74,3.281,0,19-12-2022 14:11
3006,5.76,3.277,0,07-12-2022 16:10,5.89,3.28,0,19-12-2022 14:11
3007,5.7,3.281,0,07-12-2022 16:10,5.77,3.279,0,19-12-2022 14:11
3008,5.93,3.262,0,07-12-2022 16:10,5.8,3.265,0,19-12-2022 14:12
3009,5.64,3.279,0,07-12-2022 16:10,5.67,3.279,0,19-12-2022 14:12
3010,5.91,3.282,0,07-12-2022 16:10,5.83,3.282,0,19-12-2022 14:12
3011,5.87,3.283,0,07-12-2022 16:11,5.87,3.281,0,19-12-2022 14:12
3012,5.77,3.279,0,07-12-2022 16:11,5.84,3.281,0,19-12-2022 14:12
3013,5.67,3.279,0,07-12-2022 16:11,5.85,3.277,0,19-12-2022 14:12
3014,5.81,3.279,0,07-12-2022 16:11,5.86,3.276,0,19-12-2022 14:12
3015,5.63,3.276,0,07-12-2022 16:11,5.67,3.278,0,19-12-2022 14:13
3016,5.67,3.281,0,07-12-2022 16:11,5.74,3.281,0,19-12-2022 14:13
3017,5.86,3.281,0,07-12-2022 16:11,5.71,3.279,0,19-12-2022 14:13
3018,5.84,3.281,0,07-12-2022 16:11,5.68,3.28,0,19-12-2022 14:13
3019,5.89,3.281,0,07-12-2022 16:12,5.84,3.281,0,19-12-2022 14:13
3020,5.82,3.276,0,07-12-2022 16:12,5.77,3.279,0,19-12-2022 14:13
3021,5.58,3.281,0,07-12-2022 16:12,5.73,3.28,0,19-12-2022 14:13
3022,5.74,3.282,0,07-12-2022 16:12,5.75,3.281,0,19-12-2022 14:14
3023,5.73,3.282,0,07-12-2022 16:12,5.8,3.279,0,19-12-2022 14:14
3024,5.74,3.28,0,07-12-2022 16:12,5.84,3.277,0,19-12-2022 14:14
3025,5.62,3.275,0,07-12-2022 16:13,5.76,3.28,0,19-12-2022 14:14
3026,5.82,3.274,0,07-12-2022 16:13,5.98,3.279,0,19-12-2022 14:14
3027,5.64,3.278,0,07-12-2022 16:13,5.7,3.281,0,19-12-2022 14:15
3028,5.72,3.282,0,07-12-2022 16:13,5.92,3.28,0,19-12-2022 14:15
3029,5.66,3.277,0,07-12-2022 16:13,5.81,3.274,0,19-12-2022 14:15
3030,5.81,3.279,0,07-12-2022 16:13,5.69,3.278,0,19-12-2022 14:15
3031,5.77,3.271,0,07-12-2022 16:13,5.81,3.27,0,19-12-2022 14:15
3032,5.83,3.272,0,07-12-2022 16:13,5.98,3.27,0,19-12-2022 14:15
3033,5.78,3.282,0,07-12-2022 16:14,5.88,3.281,0,19-12-2022 14:16
3034,5.84,3.28,0,07-12-2022 16:14,5.88,3.277,0,19-12-2022 14:16
3035,5.78,3.281,0,07-12-2022 16:14,5.7,3.279,0,19-12-2022 14:16
3036,5.75,3.281,0,07-12-2022 16:14,5.86,3.278,0,19-12-2022 14:16
3037,5.77,3.276,0,07-12-2022 16:14,5.71,3.277,0,19-12-2022 14:16
3038,5.75,3.279,0,07-12-2022 16:14,5.77,3.28,0,19-12-2022 14:16
3039,5.65,3.282,0,07-12-2022 16:14,5.66,3.279,0,19-12-2022 14:16
3040,5.67,3.282,0,07-12-2022 16:15,5.79,3.282,0,19-12-2022 14:17
3041,5.8,3.28,0,07-12-2022 16:15,5.64,3.281,0,19-12-2022 14:17
3042,5.84,3.283,0,07-12-2022 16:15,5.71,3.279,0,19-12-2022 14:17
3043,5.88,3.281,0,07-12-2022 16:15,5.8,3.277,0,19-12-2022 14:17
3044,5.74,3.281,0,07-12-2022 16:15,5.83,3.28,0,19-12-2022 14:17
3045,5.87,3.282,0,07-12-2022 16:15,5.98,3.28,0,19-12-2022 14:18
3046,5.83,3.281,0,07-12-2022 16:16,5.84,3.277,0,19-12-2022 14:18
3047,5.68,3.277,0,07-12-2022 16:16,5.8,3.278,0,19-12-2022 14:18
3048,5.81,3.281,0,07-12-2022 16:16,5.83,3.278,0,19-12-2022 14:18
3049,5.69,3.279,0,07-12-2022 16:16,5.81,3.279,0,19-12-2022 14:18
3050,5.81,3.281,0,07-12-2022 16:16,5.88,3.28,0,19-12-2022 14:18
3051,5.72,3.281,0,07-12-2022 16:16,5.83,3.282,0,19-12-2022 14:18
3052,5.7,3.277,0,07-12-2022 16:16,5.7,3.281,0,19-12-2022 14:19
3053,5.73,3.272,0,07-12-2022 16:17,5.82,3.275,0,19-12-2022 14:19
3054,5.67,3.281,0,07-12-2022 16:17,5.84,3.28,0,19-12-2022 14:19
3055,5.57,3.279,0,07-12-2022 16:17,5.6,3.277,0,19-12-2022 14:19
3056,5.79,3.276,0,07-12-2022 16:17,5.88,3.277,0,19-12-2022 14:19
3057,5.68,3.281,0,07-12-2022 16:17,5.7,3.278,0,19-12-2022 14:19
3058,5.78,3.277,0,07-12-2022 16:17,5.89,3.276,0,19-12-2022 14:19
3059,5.66,3.281,0,07-12-2022 16:17,5.77,3.28,0,19-12-2022 14:19
3060,5.54,3.275,0,07-12-2022 16:18,5.6,3.28,0,19-12-2022 14:20
3061,5.65,3.281,0,07-12-2022 16:18,5.83,3.282,0,19-12-2022 14:20
3062,5.85,3.277,0,07-12-2022 16:18,5.79,3.274,0,19-12-2022 14:21
3063,5.62,3.281,0,07-12-2022 16:18,5.65,3.279,0,19-12-2022 14:21
3064,5.79,3.281,0,07-12-2022 16:18,5.76,3.282,0,19-12-2022 14:21
3065,5.78,3.281,0,07-12-2022 16:18,5.84,3.28,0,19-12-2022 14:21
3066,5.76,3.282,0,07-12-2022 16:19,5.69,3.281,0,19-12-2022 14:21
3067,5.75,3.279,0,07-12-2022 16:19,5.8,3.28,0,19-12-2022 14:22
3068,5.85,3.28,0,07-12-2022 16:19,5.67,3.279,0,19-12-2022 14:22
3069,5.79,3.277,0,07-12-2022 16:19,5.69,3.276,0,19-12-2022 14:22
3070,5.57,3.281,0,07-12-2022 16:19,5.73,3.282,0,19-12-2022 14:22
3071,5.72,3.276,0,07-12-2022 16:19,5.73,3.28,0,19-12-2022 14:22
3072,5.79,3.282,0,07-12-2022 16:19,5.63,3.281,0,19-12-2022 14:22
3073,5.71,3.278,0,07-12-2022 16:19,5.79,3.277,0,19-12-2022 14:23
3074,5.82,3.281,0,07-12-2022 16:20,5.77,3.282,0,19-12-2022 14:23
3075,5.91,3.283,0,07-12-2022 16:20,5.76,3.28,0,19-12-2022 14:23
3076,5.64,3.277,0,07-12-2022 16:20,5.67,3.278,0,19-12-2022 14:23
3077,5.74,3.276,0,07-12-2022 16:20,5.75,3.279,0,19-12-2022 14:23
3078,5.76,3.277,0,07-12-2022 16:20,5.79,3.282,0,19-12-2022 14:23
3079,6.01,3.281,0,07-12-2022 16:20,6,3.277,0,19-12-2022 14:23
3080,5.85,3.279,0,07-12-2022 16:20,5.67,3.281,0,19-12-2022 14:24
3081,5.97,3.283,0,07-12-2022 16:21,5.88,3.28,0,19-12-2022 14:24
3082,5.75,3.283,0,07-12-2022 16:21,5.9,3.28,0,19-12-2022 16:46
3083,5.72,3.276,0,07-12-2022 16:21,5.88,3.28,0,19-12-2022 16:47
3084,5.76,3.282,0,07-12-2022 16:21,5.77,3.277,0,19-12-2022 16:47
3085,5.71,3.281,0,07-12-2022 16:21,5.88,3.281,0,19-12-2022 16:47
3086,5.78,3.284,0,07-12-2022 16:21,5.82,3.28,0,19-12-2022 16:48
3087,5.8,3.275,0,07-12-2022 16:21,5.91,3.28,0,19-12-2022 16:48
,5.67,3.284,0,07-12-2022 16:21,5.7,3.28,0,19-12-2022 16:48
3089,5.68,3.283,0,07-12-2022 16:22,5.79,3.28,0,19-12-2022 16:48
3090,5.76,3.277,0,07-12-2022 16:22,5.76,3.281,0,19-12-2022 16:48
3091,5.67,3.282,0,07-12-2022 16:22,5.76,3.282,0,19-12-2022 16:48
3092,5.64,3.283,0,07-12-2022 16:22,5.84,3.28,0,19-12-2022 16:49
3093,5.99,3.277,0,07-12-2022 16:22,5.84,3.279,0,19-12-2022 16:49
3094,5.76,3.282,0,07-12-2022 16:22,5.8,3.28,0,19-12-2022 16:49
3095,5.57,3.283,0,07-12-2022 16:22,5.6,3.28,0,19-12-2022 16:49
3096,5.71,3.283,0,07-12-2022 16:23,5.79,3.279,0,19-12-2022 16:49
3097,5.73,3.282,0,07-12-2022 16:23,5.8,3.277,0,19-12-2022 16:49
3098,5.84,3.281,0,07-12-2022 16:23,5.84,3.283,0,19-12-2022 16:50
3099,5.78,3.283,0,07-12-2022 16:23,5.82,3.281,0,19-12-2022 16:50
3100,5.96,3.282,0,07-12-2022 16:23,5.88,3.282,0,19-12-2022 16:50
3101,5.97,3.273,0,07-12-2022 16:25,5.99,3.275,0,19-12-2022 16:50
3102,5.82,3.28,0,07-12-2022 16:25,5.94,3.282,0,19-12-2022 16:52
3103,5.66,3.279,0,07-12-2022 16:25,5.69,3.278,0,19-12-2022 16:52
3104,5.87,3.278,0,07-12-2022 16:26,5.79,3.276,0,19-12-2022 16:52
3105,5.88,3.277,0,07-12-2022 16:26,5.74,3.278,0,19-12-2022 16:52
3106,5.9,3.281,0,07-12-2022 16:26,5.82,3.279,0,19-12-2022 16:52
3107,5.74,3.283,0,07-12-2022 16:26,5.87,3.282,0,19-12-2022 16:52
3108,5.79,3.273,0,07-12-2022 16:26,5.88,3.27,0,19-12-2022 16:53
3109,5.87,3.281,0,07-12-2022 16:26,5.76,3.277,0,19-12-2022 16:53
3110,5.81,3.281,0,07-12-2022 16:27,5.74,3.281,0,19-12-2022 16:53
3111,5.91,3.282,0,07-12-2022 16:27,5.87,3.278,0,19-12-2022 16:53
3112,5.67,3.284,0,07-12-2022 16:27,5.83,3.279,0,19-12-2022 16:53
3113,5.87,3.277,0,07-12-2022 16:27,5.84,3.279,0,19-12-2022 16:53
3114,5.86,3.278,0,07-12-2022 16:28,5.8,3.281,0,19-12-2022 16:53
3115,5.81,3.28,0,07-12-2022 16:28,5.84,3.281,0,19-12-2022 16:54
3116,5.86,3.279,0,07-12-2022 16:28,5.72,3.282,0,19-12-2022 16:54
3117,5.93,3.277,0,07-12-2022 16:28,5.88,3.28,0,19-12-2022 16:54
3118,5.94,3.281,0,07-12-2022 16:28,5.88,3.279,0,19-12-2022 16:54
3119,5.92,3.281,0,07-12-2022 16:28,5.89,3.279,0,19-12-2022 16:54
3120,5.88,3.282,0,07-12-2022 16:28,5.77,3.279,0,19-12-2022 16:54
3121,5.63,3.281,0,07-12-2022 16:29,5.76,3.277,0,19-12-2022 16:54
3122,5.86,3.281,0,07-12-2022 16:29,5.78,3.282,0,19-12-2022 16:55
3123,5.87,3.282,0,07-12-2022 16:29,5.78,3.28,0,19-12-2022 16:55
3124,5.82,3.281,0,07-12-2022 16:29,5.71,3.279,0,19-12-2022 16:55
3125,5.88,3.281,0,07-12-2022 16:29,5.77,3.285,0,19-12-2022 16:55
3126,5.71,3.281,0,07-12-2022 16:30,5.88,3.277,0,19-12-2022 16:55
3127,5.78,3.281,0,07-12-2022 16:30,5.77,3.277,0,19-12-2022 16:56
3128,5.98,3.282,0,07-12-2022 16:30,5.99,3.281,0,19-12-2022 16:56
3129,5.81,3.281,0,07-12-2022 16:30,5.87,3.281,0,19-12-2022 16:56
3130,5.79,3.281,0,07-12-2022 16:30,5.79,3.278,0,19-12-2022 16:56
3131,5.81,3.28,0,07-12-2022 16:30,5.84,3.281,0,19-12-2022 16:56
3132,5.74,3.273,0,07-12-2022 16:30,5.88,3.271,0,19-12-2022 16:56
3133,5.83,3.276,0,07-12-2022 16:31,5.8,3.279,0,19-12-2022 16:57
3134,5.8,3.282,0,07-12-2022 16:31,5.72,3.281,0,19-12-2022 16:57
3135,5.93,3.282,0,07-12-2022 16:31,5.88,3.279,0,19-12-2022 16:57
3136,5.64,3.279,0,07-12-2022 16:31,5.65,3.28,0,19-12-2022 16:57
3137,5.89,3.281,0,07-12-2022 16:31,5.76,3.279,0,19-12-2022 16:57
3138,5.82,3.28,0,07-12-2022 16:31,5.81,3.28,0,19-12-2022 16:57
3139,5.79,3.281,0,07-12-2022 16:31,5.72,3.281,0,19-12-2022 16:58
3140,5.88,3.28,0,07-12-2022 16:31,5.82,3.281,0,19-12-2022 16:58
3141,5.66,3.28,0,07-12-2022 16:32,5.75,3.28,0,19-12-2022 16:58
3142,5.83,3.276,0,07-12-2022 16:32,5.66,3.28,0,19-12-2022 16:58
3143,5.74,3.279,0,07-12-2022 16:32,5.66,3.281,0,19-12-2022 16:58
3144,5.64,3.281,0,07-12-2022 16:32,5.82,3.28,0,19-12-2022 16:58
3145,5.68,3.279,0,07-12-2022 16:33,5.78,3.281,0,19-12-2022 16:58
3146,5.77,3.282,0,07-12-2022 16:33,5.81,3.282,0,19-12-2022 16:59
3147,5.99,3.281,0,07-12-2022 16:33,5.82,3.281,0,19-12-2022 16:59
3148,5.79,3.276,0,07-12-2022 16:33,5.81,3.279,0,19-12-2022 16:59
3149,5.95,3.282,0,07-12-2022 16:34,5.88,3.28,0,19-12-2022 16:59
3150,5.73,3.282,0,07-12-2022 16:34,5.87,3.279,0,19-12-2022 16:59
3151,5.69,3.279,0,07-12-2022 16:34,5.87,3.277,0,19-12-2022 16:59
3152,5.8,3.282,0,07-12-2022 16:34,5.97,3.281,0,19-12-2022 17:00
3153,5.81,3.275,0,07-12-2022 16:34,5.68,3.28,0,19-12-2022 17:00
3154,5.78,3.275,0,07-12-2022 16:34,5.69,3.28,0,19-12-2022 17:00
3155,5.76,3.291,0,07-12-2022 16:34,5.92,3.288,0,19-12-2022 17:00
3156,5.96,3.281,0,07-12-2022 16:35,5.85,3.279,0,19-12-2022 17:00
3157,5.92,3.28,0,07-12-2022 16:35,5.81,3.277,0,19-12-2022 17:00
3158,5.74,3.283,0,07-12-2022 16:35,5.88,3.279,0,19-12-2022 17:00
3159,5.72,3.284,0,07-12-2022 16:35,5.81,3.282,0,19-12-2022 17:01
3160,5.81,3.283,0,07-12-2022 16:35,5.67,3.279,0,19-12-2022 17:01
3161,5.6,3.278,0,07-12-2022 16:36,5.65,3.281,0,19-12-2022 17:01
3162,5.71,3.275,0,07-12-2022 16:36,5.84,3.28,0,19-12-2022 17:04
3163,5.8,3.281,0,07-12-2022 16:36,5.78,3.279,0,19-12-2022 17:04
3164,5.72,3.281,0,07-12-2022 16:36,5.68,3.277,0,19-12-2022 17:04
3165,5.78,3.28,0,07-12-2022 16:36,5.8,3.279,0,19-12-2022 17:04
3166,5.67,3.281,0,07-12-2022 16:36,5.78,3.277,0,19-12-2022 17:04
3167,5.68,3.281,0,07-12-2022 16:37,5.88,3.278,0,19-12-2022 17:05
